1.56624,1555680,0,0,1.56624,1593980,0,0
1.56587,1521390,0.425813,0,1.56587,1600160,0.422874,0
1.56551,1573400,0.851626,0,1.56551,1639120,0.845748,0
1.56514,1592680,1.27744,0,1.56514,1618810,1.26862,0
1.56478,1510030,1.70325,0,1.56478,1542970,1.6915,0
1.56441,1432120,2.12906,0,1.56441,1516010,2.11437,0
1.56405,1476630,2.55488,0,1.56405,1569850,2.53724,0
1.56369,1551500,2.98069,0,1.56369,1607210,2.96012,0
1.56332,1535150,3.4065,0,1.56332,1587730,3.38299,0
1.56296,1513010,3.83232,0,1.56296,1617450,3.80587,0
1.5626,1657000,4.25813,0,1.5626,1777690,4.22874,0
1.56223,1901810,4.68394,0,1.56223,1976310,4.65161,0
1.56187,2075550,5.10975,0,1.56187,2122140,5.07449,0
1.56151,2203060,5.53557,0,1.56151,2273430,5.49736,0
1.56115,2451880,5.96138,0,1.56115,2520060,5.92024,0
1.56078,2813970,6.38719,0,1.56078,2797310,6.34311,0
1.56042,3084650,6.81301,0,1.56042,2962960,6.76598,0
1.56006,3163180,7.23882,0,1.56006,2995460,7.18886,0
1.5597,3187230,7.66463,0,1.5597,3023370,7.61173,0
1.55934,3336240,8.09044,0,1.55934,3137480,8.03461,0
1.55897,3533690,8.51626,0,1.55897,3246650,8.45748,0
1.55861,3575100,8.94207,0,1.55861,3241040,8.88035,0
1.55825,3476180,9.36788,0,1.55825,3194940,9.30323,0
1.55789,3504100,9.7937,0,1.55789,3284680,9.7261,0
1.55753,3762870,10.2195,0,1.55753,3495210,10.149,0
1.55717,3979410,10.6453,0,1.55717,3627510,10.5718,0
1.55681,3939890,11.0711,0,1.55681,3619520,10.9947,0
1.55645,3830720,11.4969,0,1.55645,3661200,11.4176,0
1.55609,4004980,11.9228,0,1.55609,3903210,11.8405,0
1.55573,4354630,12.3486,0,1.55573,4159240,12.2633,0
1.55537,4417830,12.7744,0,1.55537,4154460,12.6862,0
1.55501,4048140,13.2002,0,1.55501,3903680,13.1091,0
1.55465,3715890,13.626,0,1.55465,3741110,13.532,0
1.55429,3986010,14.0518,0,1.55429,3843500,13.9548,0
1.55393,4434100,14.4776,0,1.55393,3833880,14.3777,0
1.55357,4222100,14.9035,0,1.55357,3219210,14.8006,0
1.55321,3002870,15.3293,0,1.55321,1842240,15.2235,0
1.55286,1201520,15.7551,0,1.55286,212564,15.6463,0
1.5525,1865430,16.1809,0,1.5525,2062890,16.0692,0
1.55214,3593150,16.6067,0,1.55214,3560700,16.4921,0
1.55178,4403660,17.0325,0,1.55178,4263830,16.915,0
1.55142,4146600,17.4583,0,1.55142,4189330,17.3378,0
1.55107,3382900,17.8841,0,1.55107,3751950,17.7607,0
1.55071,3199170,18.31,0,1.55071,3554600,18.1836,0
1.55035,3760960,18.7358,0,1.55035,3765960,18.6065,0
1.54999,4144770,19.1616,0,1.54999,4007820,19.0293,0
1.54964,4050810,19.5874,0,1.54964,4032340,19.4522,0
1.54928,3994750,20.0132,0,1.54928,3926930,19.8751,0
1.54892,4487640,20.439,0,1.54892,3847150,20.298,0
1.54857,5117750,20.8648,0,1.54857,3738200,20.7208,0
1.54821,5196530,21.2906,2.27634E-35,1.54821,3399410,21.1437,1.35873E-37
1.54785,4455900,21.7165,1.90431E-32,1.54785,2724860,21.5666,1.5806E-34
1.5475,3080380,22.1423,1.1333E-29,1.5475,1792110,21.9894,1.17267E-31
1.54714,1545310,22.5681,4.82231E-27,1.54714,821705,22.4123,6.17779E-29
1.54678,674296,22.9939,1.47147E-24,1.54678,499027,22.8352,2.31928E-26
1.54643,1115630,23.4197,3.22563E-22,1.54643,1086070,23.2581,6.22015E-24
1.54607,1511240,23.8455,5.08279E-20,1.54607,1570080,23.6809,1.19317E-21
1.54572,1761590,24.2713,5.7529E-18,1.54572,1851650,24.1038,1.6368E-19
1.54536,1969440,24.6971,4.66655E-16,1.54536,1959830,24.5267,1.60304E-17
1.54501,2074010,25.123,2.70226E-14,1.54501,1979860,24.9496,1.11702E-15
1.54465,2067950,25.5488,1.11056E-12,1.54465,2025200,25.3724,5.50723E-14
1.5443,2095530,25.9746,3.21333E-11,1.5443,2136540,25.7953,1.90575E-12
1.54394,2231950,26.4004,6.47804E-10,1.54394,2247490,26.2182,4.57722E-11
1.54359,2350990,26.8262,8.98409E-9,1.54359,2302040,26.6411,7.51565E-10
1.54324,2363400,27.252,8.45139E-8,1.54324,2342300,27.0639,8.26804E-9
1.54288,2375290,27.6778,5.32984E-7,1.54288,2443220,27.4868,5.93415E-8
1.54253,2511650,28.1036,2.25707E-6,1.54253,2588180,27.9097,2.68392E-7
1.54217,2684430,28.5295,6.68913E-6,1.54217,2690780,28.3326,7.31058E-7
1.54182,2740260,28.9553,1.55596E-5,1.54182,2722480,28.7554,1.12035E-6
1.54147,2701780,29.3811,3.29884E-5,1.54147,2745270,29.1783,9.11199E-7
1.54111,2723820,29.8069,6.86318E-5,1.54111,2809130,29.6012,2.4904E-6
1.54076,2827360,30.2327,1.44704E-4,1.54076,2866750,30.0241,8.03206E-6
1.54041,2851380,30.6585,3.17562E-4,1.54041,2846460,30.4469,1.87471E-5
1.54006,2715560,31.0843,7.10806E-4,1.54006,2763810,30.8698,3.78214E-5
1.5397,2550920,31.5102,0.00153149,1.5397,2705350,31.2927,7.96395E-5
1.53935,2509220,31.936,0.00291185,1.53935,2703900,31.7155,2.19128E-4
1.539,2519260,32.3618,0.00432394,1.539,2711780,32.1384,7.52033E-4
1.53865,2492470,32.7876,0.00484575,1.53865,2751490,32.5613,0.00235349
1.53829,2652790,33.2134,0.00758101,1.53829,2990640,32.9842,0.00556382
1.53794,3265380,33.6392,0.0131656,1.53794,3530500,33.407,0.00961884
1.53759,4128760,34.065,0.0169538,1.53759,4230070,33.8299,0.0132351
1.53724,4890400,34.4908,0.0214565,1.53724,4876800,34.2528,0.0169119
1.53689,5424640,34.9167,0.0258518,1.53689,5361230,34.6757,0.0202884
1.53654,5817640,35.3425,0.0286684,1.53654,5681510,35.0985,0.0222786
1.53619,6140570,35.7683,0.0323213,1.53619,5860640,35.5214,0.0239923
1.53584,6302260,36.1941,0.0296603,1.53584,5893580,35.9443,0.022911
1.53548,6195160,36.6199,0.026659,1.53548,5787180,36.3672,0.0215203
1.53513,5926400,37.0457,0.0304472,1.53513,5622660,36.79,0.0263236
1.53478,5783400,37.4715,0.0338128,1.53478,5517690,37.2129,0.0323522
1.53443,5864140,37.8973,0.0359259,1.53443,5497850,37.6358,0.0354889
1.53408,5922270,38.3232,0.0359255,1.53408,5473710,38.0587,0.0346776
1.53373,5771540,38.749,0.0323728,1.53373,5393710,38.4815,0.0301915
1.53338,5616580,39.1748,0.0296102,1.53338,5347290,38.9044,0.0262832
1.53303,5786440,39.6006,0.0292977,1.53303,5438450,39.3273,0.0285039
1.53269,6147800,40.0264,0.0304533,1.53269,5593540,39.7502,0.0351784
1.53234,6255490,40.4522,0.0328965,1.53234,5640370,40.173,0.0413661
1.53199,6029120,40.878,0.0386319,1.53199,5559540,40.5959,0.0453886
1.53164,5966880,41.3038,0.0395416,1.53164,5522940,41.0188,0.0444264
1.53129,6437780,41.7297,0.0302631,1.53129,5587160,41.4416,0.0357776
1.53094,6880390,42.1555,0.0194771,1.53094,5446650,41.8645,0.0243555
,,42.5813,0.0180504,,,42.2874,0.0239441
,,43.0071,0.0253902,,,42.7103,0.0332032
,,43.4329,0.0348156,,,43.1331,0.0425572
,,43.8587,0.0364291,,,43.556,0.0456112
,,44.2845,0.0289426,,,43.9789,0.0400162
,,44.7104,0.0241122,,,44.4018,0.0318258
,,45.1362,0.0285989,,,44.8246,0.0312699
,,45.562,0.0377462,,,45.2475,0.0390315
,,45.9878,0.043621,,,45.6704,0.0476174
,,46.4136,0.0444856,,,46.0933,0.0510249
,,46.8394,0.0386792,,,46.5161,0.0488286
,,47.2652,0.0334847,,,46.939,0.0442727
,,47.691,0.0380548,,,47.3619,0.0442922
,,48.1169,0.0447046,,,47.7848,0.0493299
,,48.5427,0.0472498,,,48.2076,0.0530408
,,48.9685,0.0435481,,,48.6305,0.0527207
,,49.3943,0.0366431,,,49.0534,0.0488875
,,49.8201,0.0349594,,,49.4763,0.0442936
,,50.2459,0.0413936,,,49.8991,0.044062
,,50.6717,0.0488004,,,50.322,0.0482657
,,51.0975,0.0500567,,,50.7449,0.0533777
,,51.5234,0.0441296,,,51.1678,0.0568029
,,51.9492,0.0494317,,,51.5906,0.0609022
,,52.375,0.069509,,,52.0135,0.067227
,,52.8008,0.0857679,,,52.4364,0.0713591
,,53.2266,0.0814238,,,52.8592,0.0670057
,,53.6524,0.0595307,,,53.2821,0.0551164
,,54.0782,0.0428352,,,53.705,0.0541135
,,54.504,0.0634852,,,54.1279,0.0743774
,,54.9299,0.0851664,,,54.5507,0.0958258
,,55.3557,0.0893517,,,54.9736,0.101018
,,55.7815,0.0700158,,,55.3965,0.0857694
,,56.2073,0.0426442,,,55.8194,0.0587588
,,56.6331,0.0518506,,,56.2422,0.0456664
,,57.0589,0.0802865,,,56.6651,0.0661639
,,57.4847,0.0910001,,,57.088,0.0839917
,,57.9105,0.0757579,,,57.5109,0.0803308
,,58.3364,0.0431107,,,57.9337,0.0540249
,,58.7622,0.0458318,,,58.3566,0.0302327
,,59.188,0.082032,,,58.7795,0.0592586
,,59.6138,0.105,,,59.2024,0.0928022
,,60.0396,0.104063,,,59.6252,0.104378
,,60.4654,0.0762953,,,60.0481,0.090859
,,60.8912,0.0427025,,,60.471,0.0557514
,,61.3171,0.0395814,,,60.8939,0.0226391
,,61.7429,0.066141,,,61.3167,0.0516502
,,62.1687,0.0834138,,,61.7396,0.085814
,,62.5945,0.0835399,,,62.1625,0.101785
,,63.0203,0.0687245,,,62.5853,0.0956543
,,63.4461,0.0441741,,,63.0082,0.0721667
,,63.8719,0.0361025,,,63.4311,0.0404903
,,64.2977,0.0519023,,,63.854,0.0354395
,,64.7236,0.0676094,,,64.2768,0.0580015
,,65.1494,0.0703005,,,64.6997,0.0742956
,,65.5752,0.0563574,,,65.1226,0.0734429
,,66.001,0.0404561,,,65.5455,0.0560078
,,66.4268,0.0375268,,,65.9683,0.035713
,,66.8526,0.0572471,,,66.3912,0.0380568
,,67.2784,0.0735135,,,66.8141,0.06041
,,67.7042,0.0791557,,,67.237,0.0756366
,,68.1301,0.0683989,,,67.6598,0.0758086
,,68.5559,0.0425443,,,68.0827,0.0603457
,,68.9817,0.0350492,,,68.5056,0.0383705
,,69.4075,0.0579347,,,68.9285,0.0396182
,,69.8333,0.0766706,,,69.3513,0.0630435
,,70.2591,0.0793553,,,69.7742,0.0783973
,,70.6849,0.0657701,,,70.1971,0.0778216
,,71.1107,0.0385532,,,70.62,0.0615918
,,71.5366,0.0391672,,,71.0428,0.0393811
,,71.9624,0.0555629,,,71.4657,0.0410468
,,72.3882,0.0688169,,,71.8886,0.0582457
,,72.814,0.0708604,,,72.3115,0.0703631
,,73.2398,0.0597989,,,72.7343,0.0707557
,,73.6656,0.0402262,,,73.1572,0.0575549
,,74.0914,0.03741,,,73.5801,0.0401943
,,74.5173,0.0512211,,,74.0029,0.0396255
,,74.9431,0.0640411,,,74.4258,0.0537642
,,75.3689,0.0618863,,,74.8487,0.0655248
,,75.7947,0.0498888,,,75.2716,0.0639243
,,76.2205,0.0380608,,,75.6944,0.054511
,,76.6463,0.0462648,,,76.1173,0.0417555
,,77.0721,0.0559255,,,76.5402,0.0426362
