1.55501,4087660,1.55501,3903940,1.55501,2539250,13.2002,0,13.1091,0,13.2002,0,,
1.55465,3866660,1.55465,3681450,1.55465,2131800,13.626,0,13.532,0,13.626,0,,
1.55429,3997600,1.55429,3665830,1.55429,1478790,14.0518,0,13.9548,0,14.0518,0,,
1.55393,4260300,1.55393,3787250,1.55393,635618,14.4776,0,14.3777,0,14.4776,0,,
1.55357,4027360,1.55357,3588700,1.55357,717123,14.9035,0,14.8006,0,14.9035,0,,
1.55321,2941170,1.55321,2722250,1.55321,1670910,15.3293,0,15.2235,0,15.3293,0,,
1.55286,1162830,1.55286,1209020,1.55286,2460220,15.7551,0,15.6463,0,15.7551,0,,
1.5525,1302850,1.5525,776777,1.5525,2946610,16.1809,0,16.0692,0,16.1809,0,,
1.55214,3109600,1.55214,2443950,1.55214,3160150,16.6067,0,16.4921,0,16.6067,0,,
1.55178,4192310,1.55178,3548850,1.55178,3228390,17.0325,0,16.915,0,17.0325,0,,
1.55142,4347170,1.55142,3861200,1.55142,3269150,17.4583,0,17.3378,0,17.4583,0,,
1.55107,3885700,1.55107,3564160,1.55107,3305210,17.8841,0,17.7607,0,17.8841,0,,
1.55071,3517760,1.55071,3209710,1.55071,3301910,18.31,0,18.1836,0,18.31,0,,
1.55035,3695310,1.55035,3278050,1.55035,3259670,18.7358,0,18.6065,0,18.7358,0,,
1.54999,4038750,1.54999,3562100,1.54999,3225340,19.1616,0,19.0293,0,19.1616,0,,
1.54964,4141520,1.54964,3649130,1.54964,3223830,19.5874,0,19.4522,0,19.5874,0,,
1.54928,4087870,1.54928,3527300,1.54928,3227330,20.0132,0,19.8751,0,20.0132,0,,
1.54892,4158210,1.54892,3491470,1.54892,3212320,20.439,0,20.298,0,20.439,0,,
1.54857,4319670,1.54857,3655280,1.54857,3207420,20.8648,0,20.7208,0,20.8648,0,,
1.54821,4233350,1.54821,3730740,1.54821,3260020,21.2906,2.62321E-36,21.1437,1.35873E-37,21.2906,4.32307E-37,,
1.54785,3664340,1.54785,3402850,1.54785,3387950,21.7165,2.79155E-33,21.5666,1.5806E-34,21.7165,5.12171E-34,,
1.5475,2659260,1.5475,2605880,1.5475,3606650,22.1423,2.06843E-30,21.9894,1.17267E-31,22.1423,4.05073E-31,,
1.54714,1484150,1.54714,1513740,1.54714,3967210,22.5681,1.07968E-27,22.4123,6.17779E-29,22.5681,2.19713E-28,,
1.54678,603668,1.54678,476594,1.54678,4492570,22.9939,3.98421E-25,22.8352,2.31928E-26,22.9939,8.18147E-26,,
1.54643,853187,1.54643,701793,1.54643,5092960,23.4197,1.04182E-22,23.2581,6.22015E-24,23.4197,2.08899E-23,,
1.54607,1354860,1.54607,1296240,1.54607,5605800,23.8455,1.9324E-20,23.6809,1.19317E-21,23.8455,3.64426E-21,,
1.54572,1695600,1.54572,1654640,1.54572,5908680,24.2713,2.5416E-18,24.1038,1.6368E-19,24.2713,4.32099E-19,,
1.54536,1886800,1.54536,1851170,1.54536,5988070,24.6971,2.36584E-16,24.5267,1.60304E-17,24.6971,3.47684E-17,,
1.54501,1954060,1.54501,1960050,1.54501,5924310,25.123,1.55286E-14,24.9496,1.11702E-15,25.123,1.94707E-15,,
1.54465,1972870,1.54465,2025750,1.54465,5815550,25.5488,7.14615E-13,25.3724,5.50723E-14,25.5488,8.42164E-14,,
1.5443,2046760,1.5443,2092670,1.5443,5710420,25.9746,2.28728E-11,25.7953,1.90575E-12,25.9746,3.14595E-12,,
1.54394,2178410,1.54394,2184310,1.54394,5613580,26.4004,5.0382E-10,26.2182,4.57722E-11,26.4004,9.20085E-11,,
1.54359,2275330,1.54359,2272650,1.54359,5534820,26.8262,7.53739E-9,26.6411,7.51565E-10,26.8262,1.82815E-9,,
1.54324,2310070,1.54324,2327260,1.54324,5499880,27.252,7.54582E-8,27.0639,8.26804E-9,27.252,2.33022E-8,,
1.54288,2369740,1.54288,2375320,1.54288,5515520,27.6778,4.99045E-7,27.4868,5.93415E-8,27.6778,1.87122E-7,,
1.54253,2513950,1.54253,2464510,1.54253,5557510,28.1036,2.18126E-6,27.9097,2.68392E-7,28.1036,9.49115E-7,,
1.54217,2665670,1.54217,2577920,1.54217,5606360,28.5295,6.56952E-6,28.3326,7.31058E-7,28.5295,3.18413E-6,,
1.54182,2731920,1.54182,2651730,1.54182,5670920,28.9553,1.5369E-5,28.7554,1.12035E-6,28.9553,8.06565E-6,,
1.54147,2739980,1.54147,2672000,1.54147,5758780,29.3811,3.26488E-5,29.1783,9.11199E-7,29.3811,1.84193E-5,,
1.54111,2786730,1.54111,2693800,1.54111,5837830,29.8069,6.78597E-5,29.6012,2.4904E-6,29.8069,4.127E-5,,
1.54076,2875360,1.54076,2748280,1.54076,5847900,30.2327,1.42703E-4,30.0241,8.03206E-6,30.2327,9.34917E-5,,
1.54041,2904090,1.54041,2782830,1.54041,5743970,30.6585,3.1274E-4,30.4469,1.87471E-5,30.6585,2.19242E-4,,
1.54006,2828190,1.54006,2741750,1.54006,5510920,31.0843,7.01137E-4,30.8698,3.78214E-5,31.0843,5.23588E-4,,
1.5397,2733510,1.5397,2657360,1.5397,5139630,31.5102,0.00151744,31.2927,7.96395E-5,31.5102,0.00120602,,
1.53935,2711120,1.53935,2608310,1.53935,4615610,31.936,0.00290185,31.7155,2.19128E-4,31.936,0.00244249,,
1.539,2718600,1.539,2601710,1.539,3970500,32.3618,0.00432135,32.1384,7.52033E-4,32.3618,0.00380996,,
1.53865,2700620,1.53865,2595230,1.53865,3389450,32.7876,0.00484051,32.5613,0.00235349,32.7876,0.00427349,,
1.53829,2796590,1.53829,2657580,1.53829,3241200,33.2134,0.00761054,32.9842,0.00556382,33.2134,0.00622343,,
1.53794,3226330,1.53794,2963810,1.53794,3699290,33.6392,0.0131518,33.407,0.00961884,33.6392,0.011267,,
1.53759,3930450,1.53759,3529580,1.53759,4442320,34.065,0.0169224,33.8299,0.0132351,34.065,0.0152911,,
1.53724,4643640,1.53724,4158080,1.53724,5086920,34.4908,0.0214889,34.2528,0.0169119,34.4908,0.0187187,,
1.53689,5190910,1.53689,4676760,1.53689,5454930,34.9167,0.025854,34.6757,0.0202884,34.9167,0.0216497,,
1.53654,5557260,1.53654,5054990,1.53654,5556930,35.3425,0.0287668,35.0985,0.0222786,35.3425,0.0245555,,
1.53619,5788670,1.53619,5337410,1.53619,5513360,35.7683,0.0323618,35.5214,0.0239923,35.7683,0.0288546,,
1.53584,5885500,1.53584,5525170,1.53584,5448780,36.1941,0.0294693,35.9443,0.022911,36.1941,0.0280719,,
1.53548,5822280,1.53548,5567280,1.53548,5408220,36.6199,0.0267716,36.3672,0.0215203,36.6199,0.0228018,,
1.53513,5654070,1.53513,5471180,1.53513,5362910,37.0457,0.0306192,36.79,0.0263236,37.0457,0.0239715,,
1.53478,5528350,1.53478,5359650,1.53478,5280440,37.4715,0.0337685,37.2129,0.0323522,37.4715,0.0298272,,
1.53443,5526480,1.53443,5348570,1.53443,5163600,37.8973,0.0359228,37.6358,0.0354889,37.8973,0.0331879,,
1.53408,5553280,1.53408,5390150,1.53408,5024130,38.3232,0.0358874,38.0587,0.0346776,38.3232,0.0334593,,
1.53373,5493010,1.53373,5357490,1.53373,4844800,38.749,0.0325973,38.4815,0.0301915,38.749,0.0298904,,
1.53338,5409550,1.53338,5265110,1.53338,4588560,39.1748,0.0298558,38.9044,0.0262832,39.1748,0.024346,,
1.53303,5474390,1.53303,5279390,1.53303,4242730,39.6006,0.0294473,39.3273,0.0285039,39.6006,0.023225,,
1.53269,5679590,1.53269,5452990,1.53269,3839920,40.0264,0.0303391,39.7502,0.0351784,40.0264,0.028014,,
1.53234,5807510,1.53234,5596820,1.53234,3430590,40.4522,0.0326974,40.173,0.0413661,40.4522,0.0321259,,
1.53199,5752330,1.53199,5553840,1.53199,3042260,40.878,0.0389356,40.5959,0.0453886,40.878,0.0325639,,
1.53164,5705160,1.53164,5459450,1.53164,2679380,41.3038,0.0399768,41.0188,0.0444264,41.3038,0.0314778,,
1.53129,5873210,1.53129,5569760,1.53129,2356980,41.7297,0.0304002,41.4416,0.0357776,41.7297,0.0287544,,
1.53094,6023340,1.53094,5769650,1.53094,2093470,42.1555,0.0193412,41.8645,0.0243555,42.1555,0.0246195,,
,,,,,,42.5813,0.0176573,42.2874,0.0239441,42.5813,0.0219128,,
,,,,,,43.0071,0.0252703,42.7103,0.0332032,43.0071,0.0237531,,
,,,,,,43.4329,0.0350933,43.1331,0.0425572,43.4329,0.0282952,,
,,,,,,43.8587,0.0365668,43.556,0.0456112,43.8587,0.031489,,
,,,,,,44.2845,0.0289384,43.9789,0.0400162,44.2845,0.0308027,,
,,,,,,44.7104,0.0241626,44.4018,0.0318258,44.7104,0.0269995,,
,,,,,,45.1362,0.0283103,44.8246,0.0312699,45.1362,0.0268203,,
,,,,,,45.562,0.0378609,45.2475,0.0390315,45.562,0.0317791,,
,,,,,,45.9878,0.0439068,45.6704,0.0476174,45.9878,0.0374241,,
,,,,,,46.4136,0.0445784,46.0933,0.0510249,46.4136,0.0388691,,
,,,,,,46.8394,0.0385856,46.5161,0.0488286,46.8394,0.036518,,
,,,,,,47.2652,0.0335663,46.939,0.0442727,47.2652,0.0328983,,
,,,,,,47.691,0.0382,47.3619,0.0442922,47.691,0.0329692,,
,,,,,,48.1169,0.0445304,47.7848,0.0493299,48.1169,0.0381014,,
,,,,,,48.5427,0.0466742,48.2076,0.0530409,48.5427,0.0426138,,
,,,,,,48.9685,0.0436847,48.6305,0.0527207,48.9685,0.041642,,
,,,,,,49.3943,0.0368895,49.0534,0.0488875,49.3943,0.0346709,,
,,,,,,49.8201,0.0349302,49.4763,0.0442936,49.8201,0.030158,,
,,,,,,50.2459,0.0410478,49.8991,0.044062,50.2459,0.0381104,,
,,,,,,50.6717,0.0479842,50.322,0.0482657,50.6717,0.0487607,,
,,,,,,51.0975,0.0495704,50.7449,0.0533777,51.0975,0.0495962,,
,,,,,,51.5234,0.0450957,51.1678,0.0568029,51.5234,0.0415013,,
,,,,,,51.9492,0.049752,51.5906,0.0609021,51.9492,0.038896,,
,,,,,,52.375,0.0690741,52.0135,0.067227,52.375,0.0590332,,
,,,,,,52.8008,0.0847062,52.4364,0.0713591,52.8008,0.0799719,,
,,,,,,53.2266,0.081354,52.8592,0.0670057,53.2266,0.0856364,,
,,,,,,53.6524,0.0591612,53.2821,0.0551164,53.6524,0.0691175,,
,,,,,,54.0782,0.0432748,53.705,0.0541135,54.0782,0.039439,,
,,,,,,54.504,0.0628997,54.1279,0.0743775,54.504,0.0453518,,
,,,,,,54.9299,0.0851068,54.5507,0.0958257,54.9299,0.0793973,,
,,,,,,55.3557,0.0879942,54.9736,0.101018,55.3557,0.0940815,,
,,,,,,55.7815,0.0707166,55.3965,0.0857694,55.7815,0.0851797,,
,,,,,,56.2073,0.0425258,55.8194,0.0587587,56.2073,0.0547663,,
,,,,,,56.6331,0.0503399,56.2422,0.0456664,56.6331,0.033777,,
,,,,,,57.0589,0.0784289,56.6651,0.0661639,57.0589,0.0664968,,
,,,,,,57.4847,0.0904936,57.088,0.0839917,57.4847,0.0954776,,
,,,,,,57.9105,0.0749879,57.5109,0.0803308,57.9105,0.0956173,,
,,,,,,58.3364,0.0421848,57.9337,0.0540249,58.3364,0.0628007,,
,,,,,,58.7622,0.0430421,58.3566,0.0302327,58.7622,0.0249655,,
,,,,,,59.188,0.0808218,58.7795,0.0592587,59.188,0.059676,,
,,,,,,59.6138,0.102795,59.2024,0.0928022,59.6138,0.102689,,
,,,,,,60.0396,0.102086,59.6252,0.104378,60.0396,0.118232,,
,,,,,,60.4654,0.0760044,60.0481,0.0908589,60.4654,0.106503,,
,,,,,,60.8912,0.0399176,60.471,0.0557513,60.8912,0.0660585,,
,,,,,,61.3171,0.0361526,60.8939,0.0226391,61.3171,0.0229345,,
,,,,,,61.7429,0.0637083,61.3167,0.0516502,61.7429,0.0538173,,
,,,,,,62.1687,0.082686,61.7396,0.085814,62.1687,0.0897367,,
,,,,,,62.5945,0.0823157,62.1625,0.101785,62.5945,0.104275,,
,,,,,,63.0203,0.0679846,62.5853,0.0956543,63.0203,0.0880652,,
,,,,,,63.4461,0.0438683,63.0082,0.0721667,63.4461,0.0587965,,
,,,,,,63.8719,0.0363493,63.4311,0.0404904,63.8719,0.0310613,,
,,,,,,64.2977,0.0504674,63.854,0.0354395,64.2977,0.0468342,,
,,,,,,64.7236,0.0654974,64.2768,0.0580014,64.7236,0.0719017,,
,,,,,,65.1494,0.0675648,64.6997,0.0742954,65.1494,0.083532,,
,,,,,,65.5752,0.053028,65.1226,0.0734429,65.5752,0.0772092,,
,,,,,,66.001,0.0384794,65.5455,0.0560082,66.001,0.0473865,,
,,,,,,66.4268,0.0382441,65.9683,0.0357139,66.4268,0.0281765,,
,,,,,,66.8526,0.0568152,66.3912,0.0380568,66.8526,0.0510979,,
,,,,,,67.2784,0.0726927,66.8141,0.0604098,67.2784,0.0783839,,
,,,,,,67.7042,0.0765782,67.237,0.0756366,67.7042,0.0903855,,
,,,,,,68.1301,0.0668471,67.6598,0.0758096,68.1301,0.0827551,,
,,,,,,68.5559,0.0474465,68.0827,0.060347,68.5559,0.0618103,,
,,,,,,68.9817,0.036543,68.5056,0.0383721,68.9817,0.0349185,,
,,,,,,69.4075,0.0561711,68.9285,0.0396186,69.4075,0.0465439,,
,,,,,,69.8333,0.0735657,69.3513,0.0630431,69.8333,0.0785997,,
,,,,,,70.2591,0.074854,69.7742,0.0783986,70.2591,0.0951865,,
,,,,,,70.6849,0.0620092,70.1971,0.0778228,70.6849,0.0876714,,
,,,,,,71.1107,0.0376314,70.62,0.0615952,71.1107,0.0621847,,
,,,,,,71.5366,0.0376411,71.0428,0.0393818,71.5366,0.0348762,,
,,,,,,71.9624,0.0570276,71.4657,0.0410464,71.9624,0.0487248,,
,,,,,,72.3882,0.0671136,71.8886,0.0582459,72.3882,0.0748213,,
,,,,,,72.814,0.063929,72.3115,0.0703655,72.814,0.0823311,,
,,,,,,73.2398,0.0539429,72.7343,0.0707574,73.2398,0.0748997,,
,,,,,,73.6656,0.0402103,73.1572,0.0575576,73.6656,0.0530234,,
,,,,,,74.0914,0.0413745,73.5801,0.0401934,74.0914,0.0382498,,
,,,,,,74.5173,0.051475,74.0029,0.0396248,74.5173,0.0543179,,
,,,,,,74.9431,0.0638773,74.4258,0.0537659,74.9431,0.0702222,,
,,,,,,75.3689,0.061378,74.8487,0.0655244,75.3689,0.0774966,,
,,,,,,75.7947,0.052997,75.2716,0.063927,75.7947,0.0701478,,
,,,,,,76.2205,0.0420507,75.6944,0.0545119,76.2205,0.0517276,,
,,,,,,76.6463,0.0410488,76.1173,0.0417552,76.6463,0.0413972,,
,,,,,,77.0721,0.0532576,76.5402,0.0426349,77.0721,0.0525917,,
,,,,,,77.4979,0.0576634,76.9631,0.0521889,77.4979,0.0667785,,
,,,,,,77.9238,0.0579646,77.3859,0.0598342,77.9238,0.0726728,,
,,,,,,78.3496,0.0529091,77.8088,0.0618041,78.3496,0.0706014,,
,,,,,,78.7754,0.0392056,78.2317,0.0538834,78.7754,0.0538388,,
,,,,,,79.2012,0.0414732,78.6546,0.0453463,79.2012,0.0453541,,
,,,,,,79.627,0.0488297,79.0774,0.0439033,79.627,0.0477158,,
,,,,,,80.0528,0.064301,79.5003,0.0519391,80.0528,0.0597368,,
,,,,,,80.4786,0.0584126,79.9232,0.0571718,80.4786,0.0678428,,
,,,,,,80.9044,0.0479349,80.3461,0.054817,80.9044,0.0591103,,
,,,,,,81.3303,0.0440004,80.7689,0.0525709,81.3303,0.0530868,,
,,,,,,81.7561,0.0483759,81.1918,0.0473785,81.7561,0.0509837,,
,,,,,,82.1819,0.0579733,81.6147,0.0485223,82.1819,0.0536201,,
,,,,,,82.6077,0.0676453,82.0376,0.0543479,82.6077,0.0670215,,
,,,,,,83.0335,0.052298,82.4604,0.0555398,83.0335,0.067117,,
,,,,,,83.4593,0.0451086,82.8833,0.0547184,83.4593,0.0623312,,
,,,,,,83.8851,0.047559,83.3062,0.0552079,83.8851,0.0570637,,
,,,,,,84.3109,0.0519817,83.729,0.0503429,84.3109,0.0522881,,
,,,,,,84.7368,0.0669789,84.1519,0.0524777,84.7368,0.0635399,,
,,,,,,85.1626,0.0636892,84.5748,0.0539888,85.1626,0.0690107,,
,,,,,,85.5884,0.0483548,84.9977,0.0557772,85.5884,0.0668945,,
,,,,,,86.0142,0.0547429,85.4205,0.0608998,86.0142,0.0627127,,
,,,,,,86.44,0.0516208,85.8434,0.0554404,86.44,0.0570302,,
,,,,,,86.8658,0.0534348,86.2663,0.0501674,86.8658,0.0579227,,
,,,,,,87.2916,0.0560938,86.6892,0.0528599,87.2916,0.0629752,,
,,,,,,87.7174,0.0476919,87.112,0.0574473,87.7174,0.0647868,,
,,,,,,88.1433,0.059003,87.5349,0.0668377,88.1433,0.0650149,,
,,,,,,88.5691,0.0666074,87.9578,0.0652792,88.5691,0.0591607,,
,,,,,,88.9949,0.0529186,88.3807,0.0547802,88.9949,0.0582336,,
,,,,,,89.4207,0.0565507,88.8035,0.0532866,89.4207,0.0644301,,
,,,,,,89.8465,0.0548967,89.2264,0.0552397,89.8465,0.0672932,,
,,,,,,90.2723,0.0584077,89.6493,0.0610453,90.2723,0.0556257,,
,,,,,,90.6981,0.0693503,90.0722,0.0642515,90.6981,0.0544283,,
,,,,,,91.124,0.0599758,90.495,0.0567929,91.124,0.0568809,,
,,,,,,91.5498,0.0489939,90.9179,0.0545949,91.5498,0.0615564,,
,,,,,,91.9756,0.0507424,91.3408,0.0579839,91.9756,0.0686208,,
,,,,,,92.4014,0.0564023,91.7637,0.0622245,92.4014,0.073695,,
,,,,,,92.8272,0.0644416,92.1865,0.0666668,92.8272,0.0600067,,
,,,,,,93.253,0.0529122,92.6094,0.0620683,93.253,0.0558092,,
,,,,,,93.6788,0.0397945,93.0323,0.0581172,93.6788,0.0561425,,
,,,,,,94.1046,0.0503741,93.4551,0.0603065,94.1046,0.0607685,,
,,,,,,94.5305,0.0571243,93.878,0.0595523,94.5305,0.0711811,,
,,,,,,94.9563,0.0712818,94.3009,0.0629005,94.9563,0.0697704,,
,,,,,,95.3821,0.0734607,94.7238,0.0635655,95.3821,0.067144,,
,,,,,,95.8079,0.0510658,95.1466,0.0583325,95.8079,0.0637967,,
,,,,,,96.2337,0.0497204,95.5695,0.0599424,96.2337,0.0529477,,
,,,,,,96.6595,0.0585116,95.9924,0.0581344,96.6595,0.0628994,,
,,,,,,97.0853,0.0660492,96.4153,0.0570508,97.0853,0.0723973,,
,,,,,,97.5111,0.0740485,96.8381,0.061713,97.5111,0.0760684,,
,,,,,,97.937,0.0667367,97.261,0.0612585,97.937,0.0768486,,
,,,,,,98.3628,0.0626848,97.6839,0.0643164,98.3628,0.0632019,,
,,,,,,98.7886,0.0684697,98.1068,0.0593302,98.7886,0.0551412,,
,,,,,,99.2144,0.0612575,98.5296,0.0524666,99.2144,0.0642238,,
,,,,,,99.6402,0.0604191,98.9525,0.0588661,99.6402,0.0734973,,
,,,,,,100.066,0.0597795,99.3754,0.0665876,100.066,0.0815196,,
,,,,,,100.492,0.0515761,99.7983,0.0734143,100.492,0.0702725,,
,,,,,,100.918,0.0583856,100.221,0.0738299,100.918,0.0509739,,
,,,,,,101.343,0.0619183,100.644,0.0655196,101.343,0.0571683,,
,,,,,,101.769,0.0579649,101.067,0.0610123,101.769,0.0683243,,
,,,,,,102.195,0.0631531,101.49,0.065148,102.195,0.081892,,
,,,,,,102.621,0.0678481,101.913,0.0692587,102.621,0.0880396,,
,,,,,,103.047,0.0737447,102.336,0.0708833,103.047,0.0679283,,
,,,,,,103.473,0.0713899,102.758,0.0687229,103.473,0.0615835,,
,,,,,,103.898,0.063225,103.181,0.0656153,103.898,0.069283,,
,,,,,,104.324,0.0629618,103.604,0.0662553,104.324,0.0733668,,
,,,,,,104.75,0.0682893,104.027,0.0678426,104.75,0.0819145,,
,,,,,,105.176,0.077129,104.45,0.069494,105.176,0.0774711,,
,,,,,,105.602,0.0706544,104.873,0.0700446,105.602,0.0660338,,
,,,,,,106.027,0.0642679,105.296,0.0691732,106.027,0.0607968,,
,,,,,,106.453,0.0605563,105.718,0.0696224,106.453,0.0652689,,
,,,,,,106.879,0.0669397,106.141,0.0684265,106.879,0.0759922,,
,,,,,,107.305,0.0750522,106.564,0.0691926,107.305,0.0897314,,
,,,,,,107.731,0.0782098,106.987,0.0733764,107.731,0.0808778,,
,,,,,,108.156,0.0554554,107.41,0.0774771,108.156,0.0780441,,
,,,,,,108.582,0.060619,107.833,0.0769496,108.582,0.0656717,,
,,,,,,109.008,0.0641104,108.256,0.0740476,109.008,0.0690246,,
,,,,,,109.434,0.0754007,108.679,0.0700317,109.434,0.0791642,,
,,,,,,109.86,0.0791946,109.101,0.0723019,109.86,0.0867851,,
,,,,,,110.286,0.0732556,109.524,0.0769932,110.286,0.08098,,
,,,,,,110.711,0.0608387,109.947,0.0818668,110.711,0.0749901,,
,,,,,,111.137,0.0726576,110.37,0.0762807,111.137,0.0635545,,
,,,,,,111.563,0.0709893,110.793,0.0735348,111.563,0.0741547,,
,,,,,,111.989,0.0741729,111.216,0.0732451,111.989,0.0803219,,
,,,,,,112.415,0.0748857,111.639,0.0785392,112.415,0.0895683,,
,,,,,,112.84,0.0704235,112.062,0.0796776,112.84,0.0913673,,
,,,,,,113.266,0.0746567,112.484,0.0798912,113.266,0.0907813,,
,,,,,,113.692,0.0870516,112.907,0.0721117,113.692,0.0648639,,
,,,,,,114.118,0.0726013,113.33,0.075732,114.118,0.0694136,,
,,,,,,114.544,0.0716425,113.753,0.078705,114.544,0.0877912,,
,,,,,,114.969,0.0746593,114.176,0.0792658,114.969,0.0929754,,
,,,,,,115.395,0.073296,114.599,0.081013,115.395,0.0937335,,
,,,,,,115.821,0.0700579,115.022,0.081571,115.821,0.08038,,
,,,,,,116.247,0.0715389,115.445,0.0785115,116.247,0.0678468,,
,,,,,,116.673,0.0695701,115.867,0.0752139,116.673,0.079205,,
,,,,,,117.099,0.0789073,116.29,0.0756545,117.099,0.0914471,,
,,,,,,117.524,0.0806047,116.713,0.0806962,117.524,0.0925736,,
,,,,,,117.95,0.0815288,117.136,0.0855589,117.95,0.0861948,,
,,,,,,118.376,0.065454,117.559,0.0849528,118.376,0.0818072,,
,,,,,,118.802,0.0743332,117.982,0.0822527,118.802,0.0737929,,
,,,,,,119.228,0.0813057,118.405,0.0721238,119.228,0.0747816,,
,,,,,,119.653,0.0830772,118.828,0.0801808,119.653,0.0921582,,
,,,,,,120.079,0.0842128,119.25,0.0855562,120.079,0.103665,,
,,,,,,120.505,0.0843822,119.673,0.0874073,120.505,0.0907138,,
,,,,,,120.931,0.0598087,120.096,0.0848704,120.931,0.0688197,,
,,,,,,121.357,0.0665894,120.519,0.0832899,121.357,0.0811588,,
,,,,,,121.782,0.0787612,120.942,0.0745837,121.782,0.0860256,,
,,,,,,122.208,0.0828877,121.365,0.0806338,122.208,0.100607,,
,,,,,,122.634,0.0782674,121.788,0.0868146,122.634,0.105195,,
,,,,,,123.06,0.0806963,122.211,0.088454,123.06,0.105194,,
,,,,,,123.486,0.0727939,122.633,0.0828539,123.486,0.0960876,,
,,,,,,123.912,0.0863504,123.056,0.079136,123.912,0.0769093,,
,,,,,,124.337,0.0830546,123.479,0.07785,124.337,0.077038,,
,,,,,,124.763,0.0824597,123.902,0.0831979,124.763,0.0996585,,
,,,,,,125.189,0.0856351,124.325,0.0909986,125.189,0.10893,,
,,,,,,125.615,0.0854043,124.748,0.0913228,125.615,0.10034,,
,,,,,,126.041,0.102721,125.171,0.0901636,126.041,0.0897823,,
,,,,,,126.466,0.0880827,125.594,0.0858787,126.466,0.0511885,,
,,,,,,126.892,0.0595956,126.016,0.0851497,126.892,0.0796569,,
,,,,,,127.318,0.0777745,126.439,0.0903079,127.318,0.102201,,
,,,,,,127.744,0.0902613,126.862,0.0871877,127.744,0.102213,,
,,,,,,128.17,0.0928788,127.285,0.0923945,128.17,0.100161,,
,,,,,,128.595,0.0777136,127.708,0.0902762,128.595,0.0783995,,
,,,,,,129.021,0.0484269,128.131,0.0886428,129.021,0.0705875,,
,,,,,,129.447,0.0721067,128.554,0.0798319,129.447,0.0978681,,
,,,,,,129.873,0.0989581,128.977,0.0765276,129.873,0.101849,,
,,,,,,130.299,0.102942,129.399,0.0893751,130.299,0.122083,,
,,,,,,130.725,0.0827907,129.822,0.0937806,130.725,0.105582,,
,,,,,,131.15,0.063223,130.245,0.0926024,131.15,0.0769388,,
,,,,,,131.576,0.0974489,130.668,0.0890501,131.576,0.091966,,
